indicID,indicName,publishTime,periodDate,dataValue,unit,region,dataSource,updateTime
指标代码,指标全称,数据发布时间,数据日期,数据值,单位,地区,数据来源,数据更新时间
M030000008,月_居民消费价格指数(CPI)_同比_消费品,2014-02-14 09:30:00,2014-01-31,2,%,中国,国家统计局,2014-05-28 14:40:21
M030000009,月_居民消费价格指数(CPI)_同比_服务,2015-01-09 09:30:00,2014-12-31,1.79,%,中国,国家统计局,2015-01-09 18:41:51
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-12-10 09:30:00,2014-11-30,1.84,%,中国,国家统计局,2014-12-12 10:41:56
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-11-10 09:30:00,2014-10-31,1.97,%,中国,国家统计局,2014-11-26 11:42:08
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-10-12 09:30:00,2014-09-30,2.27,%,中国,国家统计局,2014-10-16 14:41:55
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-09-12 09:30:00,2014-08-31,2.36,%,中国,国家统计局,2014-09-17 14:41:55
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-08-09 09:30:00,2014-07-31,2.54,%,中国,国家统计局,2014-08-12 14:41:58
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-07-09 09:30:00,2014-06-30,2.62,%,中国,国家统计局,2014-08-11 09:39:07
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-06-10 09:30:00,2014-05-31,2.7,%,中国,国家统计局,2014-06-12 16:40:18
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-05-09 09:30:00,2014-04-30,2.7,%,中国,国家统计局,2014-05-30 09:29:58
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-04-11 09:30:00,2014-03-31,2.8,%,中国,国家统计局,2014-05-28 14:40:21
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-03-09 09:30:00,2014-02-28,2.9,%,中国,国家统计局,2014-05-28 14:40:21
M030000009,月_居民消费价格指数(CPI)_同比_服务,2014-02-14 09:30:00,2014-01-31,3.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2015-01-09 09:30:00,2014-12-31,1.3,%,中国,国家统计局,2015-01-09 18:41:51
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-12-10 09:30:00,2014-11-30,1.4,%,中国,国家统计局,2014-12-12 10:41:56
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-11-10 09:30:00,2014-10-31,1.4,%,中国,国家统计局,2014-11-26 11:42:08
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-10-12 09:30:00,2014-09-30,1.5,%,中国,国家统计局,2014-10-16 14:41:55
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-09-12 09:30:00,2014-08-31,1.6,%,中国,国家统计局,2014-09-17 14:41:55
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-08-09 09:30:00,2014-07-31,1.7,%,中国,国家统计局,2014-08-11 09:42:33
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-07-09 09:30:00,2014-06-30,1.7,%,中国,国家统计局,2014-08-11 09:39:07
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-06-10 09:30:00,2014-05-31,1.7,%,中国,国家统计局,2014-06-12 16:40:18
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-05-09 09:30:00,2014-04-30,1.6,%,中国,国家统计局,2014-05-30 09:29:58
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-04-11 09:30:00,2014-03-31,1.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-03-09 09:30:00,2014-02-28,1.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000010,月_居民消费价格指数(CPI)_同比_不包括食品和能源,2014-02-14 09:30:00,2014-01-31,2,%,中国,国家统计局,2014-05-28 14:40:21
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2015-01-09 09:30:00,2014-12-31,1.1,%,中国,国家统计局,2015-01-09 18:41:51
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-12-10 09:30:00,2014-11-30,1.6,%,中国,国家统计局,2014-12-12 10:41:56
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-11-10 09:30:00,2014-10-31,1.6,%,中国,国家统计局,2014-11-26 11:42:08
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-10-12 09:30:00,2014-09-30,1.7,%,中国,国家统计局,2014-10-16 14:41:55
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-09-12 09:30:00,2014-08-31,1.9,%,中国,国家统计局,2014-09-17 14:41:55
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-08-09 09:30:00,2014-07-31,2,%,中国,国家统计局,2014-08-11 09:42:33
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-07-09 09:30:00,2014-06-30,2.1,%,中国,国家统计局,2014-08-11 09:39:07
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-06-10 09:30:00,2014-05-31,2.2,%,中国,国家统计局,2014-06-12 16:40:18
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-05-09 09:30:00,2014-04-30,1.78,%,中国,国家统计局,2014-05-30 09:29:58
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-04-11 09:30:00,2014-03-31,1.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-03-09 09:30:00,2014-02-28,1.5,%,中国,国家统计局,2014-05-28 14:40:21
M030000011,月_居民消费价格指数(CPI)_同比_不包括鲜菜和鲜果,2014-02-14 09:30:00,2014-01-31,2.09,%,中国,国家统计局,2014-05-28 14:40:21
M030000012,月_居民消费价格指数(CPI)_环比,2015-01-09 09:30:00,2014-12-31,0.35,%,中国,国家统计局,2015-01-09 18:41:51
M030000012,月_居民消费价格指数(CPI)_环比,2014-12-10 09:30:00,2014-11-30,-0.22,%,中国,国家统计局,2014-12-12 10:41:56
M030000012,月_居民消费价格指数(CPI)_环比,2014-11-10 09:30:00,2014-10-31,0.03,%,中国,国家统计局,2014-11-26 11:42:08
M030000012,月_居民消费价格指数(CPI)_环比,2014-10-12 09:30:00,2014-09-30,0.45,%,中国,国家统计局,2014-10-16 14:41:55
M030000012,月_居民消费价格指数(CPI)_环比,2014-09-12 09:30:00,2014-08-31,0.18,%,中国,国家统计局,2014-09-17 14:41:55
M030000012,月_居民消费价格指数(CPI)_环比,2014-08-09 09:30:00,2014-07-31,0.05,%,中国,国家统计局,2014-08-12 14:41:58
M030000012,月_居民消费价格指数(CPI)_环比,2014-07-09 09:30:00,2014-06-30,-0.13,%,中国,国家统计局,2014-08-11 09:39:07
M030000012,月_居民消费价格指数(CPI)_环比,2014-06-10 09:30:00,2014-05-31,0.1,%,中国,国家统计局,2014-06-12 16:40:18
M030000012,月_居民消费价格指数(CPI)_环比,2014-05-09 09:30:00,2014-04-30,-0.3,%,中国,国家统计局,2014-05-30 09:29:58
