indicID,indicName,publishTime,periodDate,dataValue,unit,region,dataSource,updateTime
指标代码,指标全称,数据发布时间,数据日期,数据值,单位,地区,数据来源,数据更新时间
M020000023,月_中国采购经理指数_制造业_小型企业,2014-06-01 09:00:00,2014-05-31,48.8,%,中国,国家统计局,2014-06-12 16:40:20
M020000023,月_中国采购经理指数_制造业_小型企业,2014-05-01 09:00:00,2014-04-30,48.8,%,中国,国家统计局,2014-06-09 09:50:59
M020000023,月_中国采购经理指数_制造业_小型企业,2014-04-01 09:00:00,2014-03-31,49.3,%,中国,国家统计局,2014-05-28 14:40:21
M020000023,月_中国采购经理指数_制造业_小型企业,2014-03-01 09:00:00,2014-02-28,48.9,%,中国,国家统计局,2014-05-28 14:40:21
M020000023,月_中国采购经理指数_制造业_小型企业,2014-02-01 09:00:00,2014-01-31,47.1,%,中国,国家统计局,2014-05-28 14:40:21
M020000024,月_中国采购经理指数_非制造业_商务活动,2015-01-01 09:00:00,2014-12-31,54.1,%,中国,国家统计局,2015-01-05 09:10:00
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-12-03 09:00:00,2014-11-30,53.9,%,中国,国家统计局,2014-12-05 16:42:54
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-11-03 09:00:00,2014-10-31,53.8,%,中国,国家统计局,2014-11-03 09:13:06
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-10-03 09:00:00,2014-09-30,54,%,中国,国家统计局,2014-10-08 09:28:55
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-09-03 09:00:00,2014-08-31,54.4,%,中国,国家统计局,2014-09-03 09:03:21
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-08-03 09:00:00,2014-07-31,54.2,%,中国,国家统计局,2014-08-06 09:04:41
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-07-03 09:00:00,2014-06-30,55,%,中国,国家统计局,2014-07-03 09:09:59
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-06-03 09:00:00,2014-05-31,55.5,%,中国,国家统计局,2014-06-12 16:40:20
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-05-01 09:00:00,2014-04-30,54.8,%,中国,国家统计局,2014-06-10 14:36:06
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-04-03 09:00:00,2014-03-31,54.5,%,中国,国家统计局,2014-05-28 14:40:21
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-03-03 09:00:00,2014-02-28,55,%,中国,国家统计局,2014-05-28 14:40:21
M020000024,月_中国采购经理指数_非制造业_商务活动,2014-02-03 09:00:00,2014-01-31,53.4,%,中国,国家统计局,2014-05-28 14:40:21
M020000025,月_中国采购经理指数_非制造业_新订单,2015-01-01 09:00:00,2014-12-31,50.5,%,中国,国家统计局,2015-01-05 09:10:00
M020000025,月_中国采购经理指数_非制造业_新订单,2014-12-03 09:00:00,2014-11-30,50.1,%,中国,国家统计局,2014-12-05 16:42:54
M020000025,月_中国采购经理指数_非制造业_新订单,2014-11-03 09:00:00,2014-10-31,51,%,中国,国家统计局,2014-11-03 09:13:06
M020000025,月_中国采购经理指数_非制造业_新订单,2014-10-03 09:00:00,2014-09-30,49.5,%,中国,国家统计局,2014-10-08 09:28:55
M020000025,月_中国采购经理指数_非制造业_新订单,2014-09-03 09:00:00,2014-08-31,50,%,中国,国家统计局,2014-09-03 09:03:21
M020000025,月_中国采购经理指数_非制造业_新订单,2014-08-03 09:00:00,2014-07-31,50.7,%,中国,国家统计局,2014-08-06 09:04:41
M020000025,月_中国采购经理指数_非制造业_新订单,2014-07-03 09:00:00,2014-06-30,50.7,%,中国,国家统计局,2014-07-03 09:09:59
M020000025,月_中国采购经理指数_非制造业_新订单,2014-06-03 09:00:00,2014-05-31,52.7,%,中国,国家统计局,2014-06-12 16:40:20
M020000025,月_中国采购经理指数_非制造业_新订单,2014-05-01 09:00:00,2014-04-30,50.8,%,中国,国家统计局,2014-06-10 14:36:06
M020000025,月_中国采购经理指数_非制造业_新订单,2014-04-03 09:00:00,2014-03-31,50.8,%,中国,国家统计局,2014-05-28 14:40:21
M020000025,月_中国采购经理指数_非制造业_新订单,2014-03-03 09:00:00,2014-02-28,51.4,%,中国,国家统计局,2014-05-28 14:40:21
M020000025,月_中国采购经理指数_非制造业_新订单,2014-02-03 09:00:00,2014-01-31,50.9,%,中国,国家统计局,2014-05-28 14:40:21
M020000026,月_中国采购经理指数_非制造业_新出口订单,2015-01-01 09:00:00,2014-12-31,52.9,%,中国,国家统计局,2015-01-05 09:10:00
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-12-03 09:00:00,2014-11-30,49.3,%,中国,国家统计局,2014-12-12 09:45:11
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-11-03 09:00:00,2014-10-31,49,%,中国,国家统计局,2014-11-25 14:27:02
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-10-03 09:00:00,2014-09-30,50.8,%,中国,国家统计局,2014-10-14 16:38:18
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-09-03 09:00:00,2014-08-31,51.6,%,中国,国家统计局,2014-09-04 09:27:56
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-08-03 09:00:00,2014-07-31,49.8,%,中国,国家统计局,2014-08-07 09:02:14
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-07-03 09:00:00,2014-06-30,50.2,%,中国,国家统计局,2014-07-04 08:56:49
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-06-03 09:00:00,2014-05-31,52.7,%,中国,国家统计局,2014-06-12 16:40:20
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-05-01 09:00:00,2014-04-30,51,%,中国,国家统计局,2014-06-10 14:36:06
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-04-03 09:00:00,2014-03-31,51.7,%,中国,国家统计局,2014-05-28 14:40:21
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-03-03 09:00:00,2014-02-28,48.3,%,中国,国家统计局,2014-05-28 14:40:21
M020000026,月_中国采购经理指数_非制造业_新出口订单,2014-02-03 09:00:00,2014-01-31,50.1,%,中国,国家统计局,2014-05-28 14:40:21
M020000027,月_中国采购经理指数_非制造业_在手订单,2015-01-01 09:00:00,2014-12-31,46.7,%,中国,国家统计局,2015-01-05 09:10:00
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-12-03 09:00:00,2014-11-30,44.1,%,中国,国家统计局,2014-12-12 09:45:11
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-11-03 09:00:00,2014-10-31,45.6,%,中国,国家统计局,2014-11-25 14:27:02
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-10-03 09:00:00,2014-09-30,44,%,中国,国家统计局,2014-10-14 16:38:18
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-09-03 09:00:00,2014-08-31,46.5,%,中国,国家统计局,2014-09-04 09:27:56
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-08-03 09:00:00,2014-07-31,46.1,%,中国,国家统计局,2014-08-07 09:02:14
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-07-03 09:00:00,2014-06-30,45.3,%,中国,国家统计局,2014-07-04 08:56:49
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-06-03 09:00:00,2014-05-31,45.6,%,中国,国家统计局,2014-06-12 16:40:20
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-05-01 09:00:00,2014-04-30,44.3,%,中国,国家统计局,2014-06-10 14:36:06
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-04-03 09:00:00,2014-03-31,44.9,%,中国,国家统计局,2014-05-28 14:40:21
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-03-03 09:00:00,2014-02-28,45.3,%,中国,国家统计局,2014-05-28 14:40:21
M020000027,月_中国采购经理指数_非制造业_在手订单,2014-02-03 09:00:00,2014-01-31,45.1,%,中国,国家统计局,2014-05-28 14:40:21
M020000028,月_中国采购经理指数_非制造业_存货,2015-01-01 09:00:00,2014-12-31,46.7,%,中国,国家统计局,2015-01-05 09:10:00
M020000028,月_中国采购经理指数_非制造业_存货,2014-12-03 09:00:00,2014-11-30,46.3,%,中国,国家统计局,2014-12-12 09:45:11
M020000028,月_中国采购经理指数_非制造业_存货,2014-11-03 09:00:00,2014-10-31,47.3,%,中国,国家统计局,2014-11-25 14:27:02
M020000028,月_中国采购经理指数_非制造业_存货,2014-10-03 09:00:00,2014-09-30,46.1,%,中国,国家统计局,2014-10-14 16:38:18
M020000028,月_中国采购经理指数_非制造业_存货,2014-09-03 09:00:00,2014-08-31,46.9,%,中国,国家统计局,2014-09-04 09:27:56
M020000028,月_中国采购经理指数_非制造业_存货,2014-08-03 09:00:00,2014-07-31,48.3,%,中国,国家统计局,2014-08-07 09:02:14
M020000028,月_中国采购经理指数_非制造业_存货,2014-07-03 09:00:00,2014-06-30,45.9,%,中国,国家统计局,2014-07-04 08:56:49
M020000028,月_中国采购经理指数_非制造业_存货,2014-06-03 09:00:00,2014-05-31,47.1,%,中国,国家统计局,2014-06-12 16:40:20
M020000028,月_中国采购经理指数_非制造业_存货,2014-05-01 09:00:00,2014-04-30,47.2,%,中国,国家统计局,2014-06-10 14:36:06
M020000028,月_中国采购经理指数_非制造业_存货,2014-04-03 09:00:00,2014-03-31,48.3,%,中国,国家统计局,2014-05-28 14:40:21
M020000028,月_中国采购经理指数_非制造业_存货,2014-03-03 09:00:00,2014-02-28,46.5,%,中国,国家统计局,2014-05-28 14:40:21
M020000028,月_中国采购经理指数_非制造业_存货,2014-02-03 09:00:00,2014-01-31,48.7,%,中国,国家统计局,2014-05-28 14:40:21
M020000029,月_中国采购经理指数_非制造业_投入品价格,2015-01-01 09:00:00,2014-12-31,50.1,%,中国,国家统计局,2015-01-05 09:10:00
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-12-03 09:00:00,2014-11-30,50.6,%,中国,国家统计局,2014-12-05 16:42:54
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-11-03 09:00:00,2014-10-31,52,%,中国,国家统计局,2014-11-03 09:13:06
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-10-03 09:00:00,2014-09-30,49.8,%,中国,国家统计局,2014-10-08 09:28:55
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-09-03 09:00:00,2014-08-31,52.2,%,中国,国家统计局,2014-09-03 09:03:21
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-08-03 09:00:00,2014-07-31,53.4,%,中国,国家统计局,2014-08-06 09:04:41
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-07-03 09:00:00,2014-06-30,56,%,中国,国家统计局,2014-07-03 09:09:59
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-06-03 09:00:00,2014-05-31,54.5,%,中国,国家统计局,2014-06-12 16:40:20
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-05-01 09:00:00,2014-04-30,52.4,%,中国,国家统计局,2014-06-10 14:36:06
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-04-03 09:00:00,2014-03-31,52.8,%,中国,国家统计局,2014-05-28 14:40:21
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-03-03 09:00:00,2014-02-28,52.1,%,中国,国家统计局,2014-05-28 14:40:21
M020000029,月_中国采购经理指数_非制造业_投入品价格,2014-02-03 09:00:00,2014-01-31,54.5,%,中国,国家统计局,2014-05-28 14:40:21
M020000030,月_中国采购经理指数_非制造业_销售价格,2015-01-01 09:00:00,2014-12-31,47.3,%,中国,国家统计局,2015-01-05 09:10:00
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-12-03 09:00:00,2014-11-30,47.7,%,中国,国家统计局,2014-12-05 16:42:54
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-11-03 09:00:00,2014-10-31,48.8,%,中国,国家统计局,2014-11-03 09:13:06
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-10-03 09:00:00,2014-09-30,47.3,%,中国,国家统计局,2014-10-08 09:28:55
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-09-03 09:00:00,2014-08-31,48.3,%,中国,国家统计局,2014-09-03 09:03:22
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-08-03 09:00:00,2014-07-31,49.5,%,中国,国家统计局,2014-08-06 09:04:41
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-07-03 09:00:00,2014-06-30,50.8,%,中国,国家统计局,2014-07-03 09:09:59
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-06-03 09:00:00,2014-05-31,49,%,中国,国家统计局,2014-06-12 16:40:20
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-05-01 09:00:00,2014-04-30,49.4,%,中国,国家统计局,2014-06-10 14:36:06
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-04-03 09:00:00,2014-03-31,49.5,%,中国,国家统计局,2014-05-28 14:40:21
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-03-03 09:00:00,2014-02-28,49,%,中国,国家统计局,2014-05-28 14:40:21
M020000030,月_中国采购经理指数_非制造业_销售价格,2014-02-03 09:00:00,2014-01-31,50.1,%,中国,国家统计局,2014-05-28 14:40:21
M020000031,月_中国采购经理指数_非制造业_从业人员,2015-01-01 09:00:00,2014-12-31,49.1,%,中国,国家统计局,2015-01-05 09:10:00
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-12-03 09:00:00,2014-11-30,49.5,%,中国,国家统计局,2014-12-05 16:42:54
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-11-03 09:00:00,2014-10-31,48.9,%,中国,国家统计局,2014-11-03 09:13:06
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-10-03 09:00:00,2014-09-30,49.5,%,中国,国家统计局,2014-10-08 09:28:55
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-09-03 09:00:00,2014-08-31,49.6,%,中国,国家统计局,2014-09-03 09:03:22
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-08-03 09:00:00,2014-07-31,49.3,%,中国,国家统计局,2014-08-07 09:02:14
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-07-03 09:00:00,2014-06-30,50.4,%,中国,国家统计局,2014-07-04 08:56:49
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-06-03 09:00:00,2014-05-31,50.9,%,中国,国家统计局,2014-06-12 16:40:20
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-05-01 09:00:00,2014-04-30,50.2,%,中国,国家统计局,2014-06-10 14:36:06
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-04-03 09:00:00,2014-03-31,51.4,%,中国,国家统计局,2014-07-03 08:55:29
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-03-03 09:00:00,2014-02-28,50.9,%,中国,国家统计局,2014-07-03 08:56:00
M020000031,月_中国采购经理指数_非制造业_从业人员,2014-02-03 09:00:00,2014-01-31,49.7,%,中国,国家统计局,2014-07-03 08:57:33
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2015-01-01 09:00:00,2014-12-31,51.4,%,中国,国家统计局,2015-01-05 09:10:00
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-12-03 09:00:00,2014-11-30,51.5,%,中国,国家统计局,2014-12-12 09:45:11
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-11-03 09:00:00,2014-10-31,52.5,%,中国,国家统计局,2014-11-25 14:27:02
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-10-03 09:00:00,2014-09-30,51.7,%,中国,国家统计局,2014-10-14 16:38:18
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-09-03 09:00:00,2014-08-31,52.2,%,中国,国家统计局,2014-09-04 09:27:56
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-08-03 09:00:00,2014-07-31,51.6,%,中国,国家统计局,2014-08-07 09:02:14
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-07-03 09:00:00,2014-06-30,52.7,%,中国,国家统计局,2014-07-04 08:56:49
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-06-03 09:00:00,2014-05-31,52.4,%,中国,国家统计局,2014-06-12 16:40:20
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-05-01 09:00:00,2014-04-30,52.1,%,中国,国家统计局,2014-06-10 14:36:06
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-04-03 09:00:00,2014-03-31,52.1,%,中国,国家统计局,2014-05-28 14:40:21
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-03-03 09:00:00,2014-02-28,51.5,%,中国,国家统计局,2014-05-28 14:40:21
M020000032,月_中国采购经理指数_非制造业_供应商配送时间,2014-02-03 09:00:00,2014-01-31,52,%,中国,国家统计局,2014-05-28 14:40:21
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2015-01-01 09:00:00,2014-12-31,59.5,%,中国,国家统计局,2015-01-05 09:10:00
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-12-03 09:00:00,2014-11-30,59.7,%,中国,国家统计局,2014-12-05 16:42:54
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-11-03 09:00:00,2014-10-31,59.9,%,中国,国家统计局,2014-11-03 09:13:06
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-10-03 09:00:00,2014-09-30,60.9,%,中国,国家统计局,2014-10-08 09:28:55
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-09-03 09:00:00,2014-08-31,61.2,%,中国,国家统计局,2014-09-03 09:03:22
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-08-03 09:00:00,2014-07-31,61.5,%,中国,国家统计局,2014-08-06 09:04:41
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-07-03 09:00:00,2014-06-30,60.4,%,中国,国家统计局,2014-07-03 09:09:59
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-06-03 09:00:00,2014-05-31,60.7,%,中国,国家统计局,2014-06-12 16:40:20
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-05-01 09:00:00,2014-04-30,61.5,%,中国,国家统计局,2014-06-10 14:36:06
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-04-03 09:00:00,2014-03-31,61.5,%,中国,国家统计局,2014-05-28 14:40:21
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-03-03 09:00:00,2014-02-28,59.9,%,中国,国家统计局,2014-05-28 14:40:21
M020000033,月_中国采购经理指数_非制造业_业务活动预期,2014-02-03 09:00:00,2014-01-31,58.1,%,中国,国家统计局,2014-05-28 14:40:21
M020000035,月_汇丰中国采购经理指数_综合,2015-01-06 09:45:00,2014-12-31,51.4,%,中国,汇丰银行,2015-01-06 09:59:54
M020000035,月_汇丰中国采购经理指数_综合,2014-12-03 09:45:00,2014-11-30,51.1,%,中国,汇丰银行,2014-12-16 16:24:45
M020000035,月_汇丰中国采购经理指数_综合,2014-11-05 09:45:00,2014-10-31,51.7,%,中国,汇丰银行,2014-11-05 14:25:55
M020000035,月_汇丰中国采购经理指数_综合,2014-10-08 09:45:00,2014-09-30,52.3,%,中国,汇丰银行,2014-10-08 17:38:06
M020000035,月_汇丰中国采购经理指数_综合,2014-09-03 09:45:00,2014-08-31,52.8,%,中国,汇丰银行,2014-09-03 10:06:24
M020000035,月_汇丰中国采购经理指数_综合,2014-08-05 09:45:00,2014-07-31,51.6,%,中国,汇丰银行,2014-08-08 13:30:20
M020000035,月_汇丰中国采购经理指数_综合,2014-07-03 09:45:00,2014-06-30,52.4,%,中国,汇丰银行,2014-07-22 11:41:29
M020000035,月_汇丰中国采购经理指数_综合,2014-06-05 09:45:00,2014-05-31,50.2,%,中国,汇丰银行,2014-07-07 11:28:26
M020000035,月_汇丰中国采购经理指数_综合,2014-05-07 09:45:00,2014-04-30,49.5,%,中国,汇丰银行,2014-07-07 11:29:40
M020000035,月_汇丰中国采购经理指数_综合,2014-04-03 09:45:00,2014-03-31,49.3,%,中国,汇丰银行,2014-07-07 11:29:47
M020000035,月_汇丰中国采购经理指数_综合,2014-03-05 09:45:00,2014-02-28,49.8,%,中国,汇丰银行,2014-07-07 11:29:58
M020000035,月_汇丰中国采购经理指数_综合,2014-02-07 09:45:00,2014-01-31,50.8,%,中国,汇丰银行,2014-07-07 11:30:13
M020000036,月_汇丰中国采购经理指数_制造业,2014-12-31 09:45:00,2014-12-31,49.6,%,中国,汇丰银行,2014-12-31 09:59:03
M020000036,月_汇丰中国采购经理指数_制造业,2014-12-01 09:45:00,2014-11-30,50,%,中国,汇丰银行,2015-05-04 10:09:37
M020000036,月_汇丰中国采购经理指数_制造业,2014-11-03 09:45:00,2014-10-31,50.4,%,中国,汇丰银行,2014-11-04 09:01:49
M020000036,月_汇丰中国采购经理指数_制造业,2014-10-01 09:45:00,2014-09-30,50.2,%,中国,汇丰银行,2014-12-01 13:06:55
M020000036,月_汇丰中国采购经理指数_制造业,2014-09-01 09:45:00,2014-08-31,50.2,%,中国,汇丰银行,2014-09-01 09:59:53
M020000036,月_汇丰中国采购经理指数_制造业,2014-08-01 09:45:00,2014-07-31,51.7,%,中国,汇丰银行,2014-08-02 23:08:26
M020000036,月_汇丰中国采购经理指数_制造业,2014-07-01 09:45:00,2014-06-30,50.7,%,中国,汇丰银行,2014-07-02 09:05:27
M020000036,月_汇丰中国采购经理指数_制造业,2014-06-03 09:45:00,2014-05-31,49.4,%,中国,汇丰银行,2014-06-10 16:25:14
M020000036,月_汇丰中国采购经理指数_制造业,2014-05-05 09:45:00,2014-04-30,48.1,%,中国,汇丰银行,2014-07-07 13:10:49
M020000036,月_汇丰中国采购经理指数_制造业,2014-04-01 09:45:00,2014-03-31,48,%,中国,汇丰银行,2014-07-07 13:10:56
M020000036,月_汇丰中国采购经理指数_制造业,2014-03-03 09:45:00,2014-02-28,48.5,%,中国,汇丰银行,2014-07-07 13:11:07
M020000036,月_汇丰中国采购经理指数_制造业,2014-02-01 09:45:00,2014-01-31,49.5,%,中国,汇丰银行,2014-07-07 13:11:48
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-12-16 09:45:00,2014-12-31,49.5,%,中国,汇丰银行,2014-12-16 10:03:28
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-11-20 09:45:00,2014-11-30,50,%,中国,汇丰银行,2014-11-21 09:20:31
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-10-23 09:45:00,2014-10-31,50.4,%,中国,汇丰银行,2014-10-24 09:45:02
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-09-23 09:45:00,2014-09-30,50.5,%,中国,汇丰银行,2014-09-24 09:30:06
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-08-21 09:45:00,2014-08-31,50.3,%,中国,汇丰银行,2014-08-25 11:18:03
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-07-24 09:45:00,2014-07-31,52,%,中国,汇丰银行,2014-07-24 10:47:15
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-06-23 09:45:00,2014-06-30,50.8,%,中国,汇丰银行,2014-07-07 13:41:53
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-05-22 09:45:00,2014-05-31,49.7,%,中国,汇丰银行,2014-07-07 13:43:11
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-04-23 09:45:00,2014-04-30,48.3,%,中国,汇丰银行,2014-07-07 13:43:16
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-03-24 09:45:00,2014-03-31,48.1,%,中国,汇丰银行,2014-07-07 13:43:23
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-02-22 09:45:00,2014-02-28,48.3,%,中国,汇丰银行,2014-07-07 13:43:49
M020000037,月_汇丰中国采购经理指数_制造业_预览值,2014-01-30 09:45:00,2014-01-31,49.6,%,中国,汇丰银行,2014-07-07 13:44:20
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-12-31 09:45:00,2014-12-31,49.9,%,中国,汇丰银行,2015-02-02 10:14:56
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-12-01 09:45:00,2014-11-30,49.6,%,中国,汇丰银行,2015-05-04 10:09:37
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-11-03 09:45:00,2014-10-31,50.7,%,中国,汇丰银行,2014-11-12 13:06:23
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-10-01 09:45:00,2014-09-30,51.3,%,中国,汇丰银行,2014-10-24 09:44:35
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-09-01 09:45:00,2014-08-31,51.8,%,中国,汇丰银行,2014-10-08 09:35:59
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-08-01 09:45:00,2014-07-31,52.8,%,中国,汇丰银行,2014-08-25 11:18:33
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-07-01 09:45:00,2014-06-30,51.8,%,中国,汇丰银行,2014-07-24 11:13:54
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-06-03 09:45:00,2014-05-31,49.8,%,中国,汇丰银行,2014-07-02 08:59:55
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-05-05 09:45:00,2014-04-30,47.9,%,中国,汇丰银行,2014-07-07 13:10:49
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-04-01 09:45:00,2014-03-31,47.2,%,中国,汇丰银行,2014-07-07 13:10:56
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-03-03 09:45:00,2014-02-28,48.8,%,中国,汇丰银行,2014-07-07 13:11:07
M020000038,月_汇丰中国采购经理指数_制造业_产出,2014-02-01 09:45:00,2014-01-31,50.8,%,中国,汇丰银行,2014-07-07 13:11:48
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-12-16 09:45:00,2014-12-31,49.7,%,中国,汇丰银行,2014-12-19 09:19:58
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-11-20 09:45:00,2014-11-30,49.5,%,中国,汇丰银行,2014-11-21 09:20:31
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-10-23 09:45:00,2014-10-31,51.3,%,中国,汇丰银行,2014-10-24 09:45:02
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-09-23 09:45:00,2014-09-30,51.8,%,中国,汇丰银行,2014-09-24 09:30:06
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-08-21 09:45:00,2014-08-31,51.3,%,中国,汇丰银行,2014-08-25 11:18:03
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-07-24 09:45:00,2014-07-31,52.8,%,中国,汇丰银行,2014-07-24 10:47:15
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-06-23 09:45:00,2014-06-30,51.8,%,中国,汇丰银行,2014-07-07 13:41:53
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-05-22 09:45:00,2014-05-31,50.3,%,中国,汇丰银行,2014-07-07 13:43:11
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-04-23 09:45:00,2014-04-30,48,%,中国,汇丰银行,2014-07-07 13:43:16
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-03-24 09:45:00,2014-03-31,47.3,%,中国,汇丰银行,2014-07-07 13:43:23
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-02-22 09:45:00,2014-02-28,49.2,%,中国,汇丰银行,2014-07-07 13:43:49
M020000039,月_汇丰中国采购经理指数_制造业_产出_预览值,2014-01-30 09:45:00,2014-01-31,51.3,%,中国,汇丰银行,2014-07-07 13:44:20
M020000040,月_汇丰中国采购经理指数_服务业_经营活动指数,2015-01-06 09:45:00,2014-12-31,53.4,%,中国,汇丰银行,2015-01-06 10:00:21
